filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file1220.txt.txt,"As a chronic depressive, I've taken a number of meds over 15 years. The most effective over the longest period has been Elevex. When that seemed to lose effectiveness I tried Abidal. It's been under a year, and I'm about to ask my doctor for a differnt med. Depression keeps returning. Most annoying side effect has been excessive sweating.
",59,Yes,"['abidal', 'elevex']",Yes,['sweating'],No,[],"As chronic depressive , I 've take number med 15 year . The effective long period clever . When seem lose effectiveness I try abidal . It 's year , I 'm ask doctor different med . Depression keep return . Most annoy side effect excessive sweat ."
file1488.txt.txt,"I HAVE LIBIDO BUT I HAVE NOT ABILITY OFTHE PENIS TO HARDEN
",12,No,[],No,[],No,[],I HAVE LIBIDO BUT I HAVE NOT ABILITY THE EPNS TO HARDEN
file226.txt.txt,"i just started this today i had to post a comment so here it is i was just wondering how well it worked eith everyone else.
",26,No,[],No,[],No,[],start today post comment wonder well work everyone else .
file1032.txt.txt,"I have had acute clinical depression from childhood and have sought a medication or combination of meds that would at least take away the urge to committ suicide for over 30 years.  Nov 2007 I was prescribed abidal, early Dec it was increased to 60mg atnight and 30mg in am.  Just before Christmas I awoke one morning - and was so happy to be alive. This has occurred, but never for any length of time, on and off in my life - but into the first week of June and regardless of outside influences which have been at times traumatic - I still wake up each day happy to be alive, a mood which stays with me until the next morning.  This medication in my opinion is the miracle I had been told by age 60 I would probably never see. The change in the subconscious mood from wishing to be dead into hoping to live until 100 so I can truly live life is one of the 3 most important things that is in my life- the other two being my adult children. I would love to do a commercial and public appearances to let the world know (1.) abidal gave me the life I never had .. and (2.) if this does not work for someone he/she should never give up the hope of finding a med that will
",231,Yes,['abidal'],No,[],Yes,"['60mg', '30mg']","I acute clinical depression childhood sought medication combination med would least take away urge commit suicide 30 year . Nov 2007 I prescribed abidal , early Dec increase 60mg anight 30mg . Just Christmas I awoke one morning - happy alive . This occur , never length time , life - first week June regardless outside influence time traumatic - I still wake day happy alive , mood stay next morning . This medication opinion miracle I told age 60 I would probably never see . The change subconscious mood wish dead hop live 100 I truly live life one 3 important thing life- two adult child . I would love commercial public appearance let world know ( 1 . ) abidal give life I never .. ( 2 . ) work someone he/she never give hope find med"
file1334.txt.txt,"I have been on Abidal for 10 wks...the side effects have gotten some better, but I still feel tired all the time...and I do NOT think it is working well for my depression...my mood swings are at an all time high and my pain is not better at All.
",49,Yes,['abidal'],No,[],No,[],"I abidal 10 ... side effect gotten well , I still feel tire time ... I NOT think work well depression ... mood swing time high pain well All ."
file166.txt.txt,"when my 19 yr old nephew took this med ,he died in his sleep apprx. 12 wks later.
",18,No,[],No,[],No,[],"19 yr old nephew take med , die sleep approx . 12 later ."
file1815.txt.txt,"My doctor tryed a few diff meds with me.Ecstapin was the one I stayed with.It helped with depresstion and anxity.But the weight gain is a big down fall.I gained 50 pounds.Went from a size 6 to 12 in a year.The withdrawls when you decide to deal with your emotions without the medicine in horrid!and expect to feel crappy for 2 to 4 weeks.Lips tingled,light headed,no energy,first week i couldnt get out of bed.Honestly i wish i never started taking anti depressents.Bc Iv been off them for a few months and cannot loose the weight!
",94,Yes,['ecstapin'],Yes,['weight gain'],No,[],"My doctor try diff med me.Ecstapin one I stayed with.It help depression anxiety.But weight gain big fall.I gain 50 pounds.went size 6 12 year.The withdraws decide deal emotion without medicine horrid ! expect feel crappy 2 4 weeks.Lips tingle , light head , energy , first week couldnt get bed.honestly wish never start take anti depressants.c I month loose weight !"
file1712.txt.txt,"drug works okay. getting generic form from canada. coming up on 2 years and now i feel that it's not working for me anymore. one side effect that scares me the most is seeing things out of the corner of my eyes.
",42,No,[],No,[],No,[],drug work okay . get generic form canada . come 2 year feel 's work anymore . one side effect scare see thing corner eye .
file186.txt.txt,"This only reason that I gave Prexifan such a low rating is only because I  just  started taking the medication.  I am on my second day so far...so I think that it's a little too soon to tell whether it works or not for me.  To those of you who are having troubles with sleeping at night, you should talk to your doctor and see if he/she will prescribe you some Fortifex or Respitan.  I was already taking Fortifex prior to starting the Prexifan, so I haven't had ANY PROBLEMS with sleeping at night.  However, I have had some really nagging nausea...so much to the point that I don't want to get out of bed for fear that I will  spew  everywhere.  I am hoping that this is only a temporary side effect and that it will go away fairly soon.  I really would like to see if this medication works for me...
",153,Yes,"['fortifex', 'prexifan', 'respitan']",Yes,['nausea'],No,[],"This reason I give Prexifan low rating I start take medication . I second day far ... I think 's little soon tell whether work . To trouble sleep night , talk doctor see he/she prescribe Fortier Respitan . I already take Fortier prior start Prexifan , I n't ANY PROBLEMS sleep night . However , I really nag nausea ... much point I n't want get bed fear I spew everywhere . I hop temporary side effect go away fairly soon . I really would like see medication work ..."
file1969.txt.txt,"symtons of depression and anxiety have been helped greatly
",9,No,[],No,[],No,[],symptom depression anxiety help greatly
file351.txt.txt,"I gained weight before I went on this med, but I must say that I don't cry while I am at work anymore! I have sexual side effects, but not the bad kind :) Works great. My sister, who is bipolar, and my mother has major depressive disorder are on it too and it works great for them.
",58,No,[],Yes,['weight gain'],No,[],"I gain weight I go med , I must say I n't cry I work anymore ! I sexual side effect , bad kind : ) work great . My sister , bipolar , mother major depressive disorder work great ."
file184.txt.txt,"My pre-teen daughter who is Bi-Polar with ADD went through many different meds and was put on Prexifan.  The drug was great at evening out her mood however she gained over 30lbs in 2 months.  I really gave her an appetite.
",41,Yes,['prexifan'],No,[],No,[],My pre-teen daughter Bi-solar ADD go many different med put Prexifan . The drug great even mood however gain 30lbs 2 month . I really give appetite .
file1177.txt.txt,"more depressed, thoughts of suicide
",5,No,[],No,[],No,[],"depressed , thought suicide"
file1794.txt.txt,"I have taken ecstapin for at least three years,I take 225 gms. a day.  It helps me feel better also.
",20,Yes,['ecstapin'],No,[],No,[],"I take ecstatic least three year , I take 225 gem . day . It help feel well also ."
file220.txt.txt,"fadfd
",1,No,[],No,[],No,[],fade
file1777.txt.txt,"I was on this for about 3 years, it worked but I had undesirable side effects, such as weight gain, lack of sexual desire. My Dr. and I decided to get me off it and switch to Exulactin. He gave me a step down program to decrease gradually. It did NOT work. I had SEVERE problems, tingly all over my body, my head felt like I was having an out of body experience,nausea, exhausted, could not function, body aches. The worse was that horrible tingly feeling from head to toe! It took me a total of 10 months to successfully get off this nasty drug. I would NOT recommend this to anyone!
",112,Yes,['exulactin'],Yes,"['nausea', 'weight gain']",No,[],"I 3 year , work I undesirable side effect , weight gain , lack sexual desire . My Dr. I decide get switch Exulactin . He give step program decrease gradually . It NOT work . I SEVERE problem , tingly body , head felt like I body experience , nausea , exhaust , could function , body ache . The bad horrible tingly feel head toe ! It take total 10 month successfully get nasty drug . I would NOT recommend anyone !"
